exchange,code,name,listed_from,listed_to_exclusive,list_evidence_class,delist_evidence_class
SSE,600489,中金黄金,2003-08-14,,RETROSPECTIVE_PRIMARY,
SSE,600490,鹏欣资源,2003-06-26,,RETROSPECTIVE_PRIMARY,
SSE,600491,ST龙元,2004-05-24,,RETROSPECTIVE_PRIMARY,
SSE,600493,凤竹纺织,2004-04-21,,RETROSPECTIVE_PRIMARY,
SSE,600495,晋西车轴,2004-05-26,,RETROSPECTIVE_PRIMARY,
SSE,600496,精工钢构,2002-06-05,,RETROSPECTIVE_PRIMARY,
SSE,600497,驰宏锌锗,2004-04-20,,RETROSPECTIVE_PRIMARY,
SSE,600498,烽火通信,2001-08-23,,RETROSPECTIVE_PRIMARY,
SSE,600499,科达制造,2002-10-10,,RETROSPECTIVE_PRIMARY,
SSE,600500,中化国际,2000-03-01,,RETROSPECTIVE_PRIMARY,
SSE,600501,航天晨光,2001-06-15,,RETROSPECTIVE_PRIMARY,
SSE,600502,安徽建工,2003-04-15,,RETROSPECTIVE_PRIMARY,
SSE,600503,华丽家族,2002-07-09,,RETROSPECTIVE_PRIMARY,
SSE,600505,西昌电力,2002-05-30,,RETROSPECTIVE_PRIMARY,
SSE,600506,统一股份,2001-12-26,,RETROSPECTIVE_PRIMARY,
SSE,600507,方大特钢,2003-09-30,,RETROSPECTIVE_PRIMARY,
SSE,600508,上海能源,2001-08-29,,RETROSPECTIVE_PRIMARY,
SSE,600509,天富能源,2002-02-28,,RETROSPECTIVE_PRIMARY,
SSE,600510,黑牡丹,2002-06-18,,RETROSPECTIVE_PRIMARY,
SSE,600511,国药股份,2002-11-27,,RETROSPECTIVE_PRIMARY,
SSE,600512,腾达建设,2002-12-26,,RETROSPECTIVE_PRIMARY,
SSE,600513,联环药业,2003-03-19,,RETROSPECTIVE_PRIMARY,
SSE,600515,海南机场,2002-08-06,,RETROSPECTIVE_PRIMARY,
SSE,600516,方大炭素,2002-08-30,,RETROSPECTIVE_PRIMARY,
SSE,600517,国网英大,2003-10-10,,RETROSPECTIVE_PRIMARY,
SSE,600518,康美药业,2001-03-19,,RETROSPECTIVE_PRIMARY,
SSE,600519,贵州茅台,2001-08-27,,RETROSPECTIVE_PRIMARY,
SSE,600520,三佳科技,2002-01-08,,RETROSPECTIVE_PRIMARY,
SSE,600521,华海药业,2003-03-04,,RETROSPECTIVE_PRIMARY,
SSE,600522,中天科技,2002-10-24,,RETROSPECTIVE_PRIMARY,
SSE,600523,贵航股份,2001-12-27,,RETROSPECTIVE_PRIMARY,
SSE,600525,ST长园,2002-12-02,,RETROSPECTIVE_PRIMARY,
SSE,600526,菲达环保,2002-07-22,,RETROSPECTIVE_PRIMARY,
SSE,600527,江南高纤,2003-11-27,,RETROSPECTIVE_PRIMARY,
SSE,600528,中铁工业,2001-05-28,,RETROSPECTIVE_PRIMARY,
SSE,600529,山东药玻,2002-06-03,,RETROSPECTIVE_PRIMARY,
SSE,600530,交大昂立,2001-07-02,,RETROSPECTIVE_PRIMARY,
SSE,600531,豫光金铅,2002-07-30,,RETROSPECTIVE_PRIMARY,
SSE,600533,栖霞建设,2002-03-28,,RETROSPECTIVE_PRIMARY,
SSE,600535,天士力,2002-08-23,,RETROSPECTIVE_PRIMARY,
SSE,600536,中国软件,2002-05-17,,RETROSPECTIVE_PRIMARY,
SSE,600537,*ST亿晶,2003-01-23,,RETROSPECTIVE_PRIMARY,
SSE,600538,国发股份,2003-01-14,,RETROSPECTIVE_PRIMARY,
SSE,600539,狮头股份,2001-08-24,,RETROSPECTIVE_PRIMARY,
SSE,600540,新赛股份,2004-01-07,,RETROSPECTIVE_PRIMARY,
SSE,600543,*ST莫高,2004-03-24,,RETROSPECTIVE_PRIMARY,
SSE,600545,卓郎智能,2003-12-03,,RETROSPECTIVE_PRIMARY,
SSE,600546,山煤国际,2003-07-31,,RETROSPECTIVE_PRIMARY,
SSE,600547,山东黄金,2003-08-28,,RETROSPECTIVE_PRIMARY,
SSE,600548,深高速,2001-12-25,,RETROSPECTIVE_PRIMARY,
SSE,600549,厦门钨业,2002-11-07,,RETROSPECTIVE_PRIMARY,
SSE,600550,保变电气,2001-02-28,,RETROSPECTIVE_PRIMARY,
SSE,600551,时代出版,2002-09-05,,RETROSPECTIVE_PRIMARY,
SSE,600552,凯盛科技,2002-11-08,,RETROSPECTIVE_PRIMARY,
SSE,600556,天下秀,2001-08-07,,RETROSPECTIVE_PRIMARY,
SSE,600557,康缘药业,2002-09-18,,RETROSPECTIVE_PRIMARY,
SSE,600558,大西洋,2001-02-27,,RETROSPECTIVE_PRIMARY,
SSE,600559,老白干酒,2002-10-29,,RETROSPECTIVE_PRIMARY,
SSE,600560,金自天正,2002-09-19,,RETROSPECTIVE_PRIMARY,
SSE,600561,江西长运,2002-07-16,,RETROSPECTIVE_PRIMARY,
SSE,600562,国睿科技,2003-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600563,法拉电子,2002-12-10,,RETROSPECTIVE_PRIMARY,
SSE,600566,济川药业,2001-08-22,,RETROSPECTIVE_PRIMARY,
SSE,600567,山鹰国际,2001-12-18,,RETROSPECTIVE_PRIMARY,
SSE,600568,ST中珠,2001-05-18,,RETROSPECTIVE_PRIMARY,
SSE,600569,安阳钢铁,2001-08-20,,RETROSPECTIVE_PRIMARY,
SSE,600570,恒生电子,2003-12-16,,RETROSPECTIVE_PRIMARY,
SSE,600571,信雅达,2002-11-01,,RETROSPECTIVE_PRIMARY,
SSE,600572,康恩贝,2004-04-12,,RETROSPECTIVE_PRIMARY,
SSE,600573,惠泉啤酒,2003-02-26,,RETROSPECTIVE_PRIMARY,
SSE,600575,淮河能源,2003-03-28,,RETROSPECTIVE_PRIMARY,
SSE,600576,祥源文旅,2003-02-20,,RETROSPECTIVE_PRIMARY,
SSE,600577,精达股份,2002-09-11,,RETROSPECTIVE_PRIMARY,
SSE,600578,京能电力,2002-05-10,,RETROSPECTIVE_PRIMARY,
SSE,600579,中化装备,2002-08-09,,RETROSPECTIVE_PRIMARY,
SSE,600580,卧龙电驱,2002-06-06,,RETROSPECTIVE_PRIMARY,
SSE,600581,*ST八钢,2002-08-16,,RETROSPECTIVE_PRIMARY,
SSE,600582,天地科技,2002-05-15,,RETROSPECTIVE_PRIMARY,
SSE,600583,海油工程,2002-02-05,,RETROSPECTIVE_PRIMARY,
SSE,600584,长电科技,2003-06-03,,RETROSPECTIVE_PRIMARY,
SSE,600585,海螺水泥,2002-02-07,,RETROSPECTIVE_PRIMARY,
SSE,600586,金晶科技,2002-08-15,,RETROSPECTIVE_PRIMARY,
SSE,600587,新华医疗,2002-09-27,,RETROSPECTIVE_PRIMARY,
SSE,600588,用友网络,2001-05-18,,RETROSPECTIVE_PRIMARY,
SSE,600589,大位科技,2001-06-12,,RETROSPECTIVE_PRIMARY,
SSE,600590,泰豪科技,2002-07-03,,RETROSPECTIVE_PRIMARY,
SSE,600592,龙溪股份,2002-08-05,,RETROSPECTIVE_PRIMARY,
SSE,600593,大连圣亚,2002-07-11,,RETROSPECTIVE_PRIMARY,
SSE,600594,益佰制药,2004-03-23,,RETROSPECTIVE_PRIMARY,
SSE,600595,中孚实业,2002-06-26,,RETROSPECTIVE_PRIMARY,
SSE,600596,新安股份,2001-09-06,,RETROSPECTIVE_PRIMARY,
SSE,600597,光明乳业,2002-08-28,,RETROSPECTIVE_PRIMARY,
SSE,600598,北大荒,2002-03-29,,RETROSPECTIVE_PRIMARY,
SSE,600600,青岛啤酒,1993-08-27,,RETROSPECTIVE_PRIMARY,
SSE,600601,方正科技,1990-12-19,,RETROSPECTIVE_PRIMARY,
SSE,600602,云赛智联,1990-12-19,,RETROSPECTIVE_PRIMARY,
SSE,600603,广汇物流,1992-01-13,,RETROSPECTIVE_PRIMARY,
SSE,600604,市北高新,1992-03-27,,RETROSPECTIVE_PRIMARY,
SSE,600605,汇通能源,1992-03-27,,RETROSPECTIVE_PRIMARY,
SSE,600606,绿地控股,1992-03-27,,RETROSPECTIVE_PRIMARY,
SSE,600609,金杯汽车,1992-07-24,,RETROSPECTIVE_PRIMARY,
SSE,600610,中毅达,1992-08-05,,RETROSPECTIVE_PRIMARY,
SSE,600611,大众交通,1992-08-07,,RETROSPECTIVE_PRIMARY,
SSE,600612,老凤祥,1992-08-14,,RETROSPECTIVE_PRIMARY,
SSE,600613,神奇制药,1992-08-20,,RETROSPECTIVE_PRIMARY,
SSE,600615,鑫源智造,1992-09-10,,RETROSPECTIVE_PRIMARY,
SSE,600616,金枫酒业,1992-09-29,,RETROSPECTIVE_PRIMARY,
SSE,600617,国新能源,1992-10-13,,RETROSPECTIVE_PRIMARY,
SSE,600618,氯碱化工,1992-11-13,,RETROSPECTIVE_PRIMARY,
SSE,600619,海立股份,1992-11-16,,RETROSPECTIVE_PRIMARY,
SSE,600620,天宸股份,1992-11-17,,RETROSPECTIVE_PRIMARY,
SSE,600621,华鑫股份,1992-12-02,,RETROSPECTIVE_PRIMARY,
SSE,600622,光大嘉宝,1992-12-03,,RETROSPECTIVE_PRIMARY,
SSE,600623,华谊集团,1992-12-04,,RETROSPECTIVE_PRIMARY,
SSE,600624,ST复华,1993-01-05,,RETROSPECTIVE_PRIMARY,
SSE,600626,申达股份,1993-01-07,,RETROSPECTIVE_PRIMARY,
SSE,600628,新世界,1993-01-19,,RETROSPECTIVE_PRIMARY,
SSE,600629,华建集团,1993-02-09,,RETROSPECTIVE_PRIMARY,
SSE,600630,龙头股份,1993-02-09,,RETROSPECTIVE_PRIMARY,
SSE,600633,浙数文化,1993-03-04,,RETROSPECTIVE_PRIMARY,
SSE,600635,大众公用,1993-03-04,,RETROSPECTIVE_PRIMARY,
SSE,600637,东方明珠,1993-03-16,,RETROSPECTIVE_PRIMARY,
SSE,600638,新黄浦,1993-03-26,,RETROSPECTIVE_PRIMARY,
SSE,600639,浦东金桥,1993-03-26,,RETROSPECTIVE_PRIMARY,
SSE,600640,国脉文化,1993-04-07,,RETROSPECTIVE_PRIMARY,
SSE,600641,先导基电,1993-04-07,,RETROSPECTIVE_PRIMARY,
SSE,600642,申能股份,1993-04-16,,RETROSPECTIVE_PRIMARY,
SSE,600643,爱建集团,1993-04-26,,RETROSPECTIVE_PRIMARY,
SSE,600644,乐山电力,1993-04-26,,RETROSPECTIVE_PRIMARY,
SSE,600645,中源协和,1993-05-04,,RETROSPECTIVE_PRIMARY,
SSE,600648,外高桥,1993-05-04,,RETROSPECTIVE_PRIMARY,
SSE,600649,城投控股,1993-05-18,,RETROSPECTIVE_PRIMARY,
SSE,600650,锦江在线,1993-06-07,,RETROSPECTIVE_PRIMARY,
SSE,600651,飞乐音响,1990-12-19,,RETROSPECTIVE_PRIMARY,
SSE,600653,申华控股,1990-12-19,,RETROSPECTIVE_PRIMARY,
SSE,600654,中安科,1990-12-19,,RETROSPECTIVE_PRIMARY,
SSE,600655,豫园股份,1992-09-02,,RETROSPECTIVE_PRIMARY,
SSE,600657,信达地产,1993-05-24,,RETROSPECTIVE_PRIMARY,
SSE,600658,电子城,1993-05-24,,RETROSPECTIVE_PRIMARY,
SSE,600660,福耀玻璃,1993-06-10,,RETROSPECTIVE_PRIMARY,
SSE,600661,昂立教育,1993-06-14,,RETROSPECTIVE_PRIMARY,
SSE,600662,外服控股,1993-06-14,,RETROSPECTIVE_PRIMARY,
SSE,600663,陆家嘴,1993-06-28,,RETROSPECTIVE_PRIMARY,
SSE,600664,哈药股份,1993-06-29,,RETROSPECTIVE_PRIMARY,
SSE,600665,天地源,1993-07-09,,RETROSPECTIVE_PRIMARY,
SSE,600666,奥瑞德,1993-07-12,,RETROSPECTIVE_PRIMARY,
SSE,600667,太极实业,1993-07-28,,RETROSPECTIVE_PRIMARY,
SSE,600668,尖峰集团,1993-07-28,,RETROSPECTIVE_PRIMARY,
SSE,600671,天目药业,1993-08-23,,RETROSPECTIVE_PRIMARY,
SSE,600673,东阳光,1993-09-17,,RETROSPECTIVE_PRIMARY,
SSE,600674,川投能源,1993-09-24,,RETROSPECTIVE_PRIMARY,
SSE,600675,中华企业,1993-09-24,,RETROSPECTIVE_PRIMARY,
SSE,600676,交运股份,1993-09-28,,RETROSPECTIVE_PRIMARY,
SSE,600678,ST金顶,1993-10-08,,RETROSPECTIVE_PRIMARY,
SSE,600679,上海凤凰,1993-10-08,,RETROSPECTIVE_PRIMARY,
SSE,600681,百川能源,1993-10-18,,RETROSPECTIVE_PRIMARY,
SSE,600682,南京新百,1993-10-18,,RETROSPECTIVE_PRIMARY,
SSE,600683,京投发展,1993-10-25,,RETROSPECTIVE_PRIMARY,
SSE,600684,珠江股份,1993-10-28,,RETROSPECTIVE_PRIMARY,
SSE,600685,中船防务,1993-10-28,,RETROSPECTIVE_PRIMARY,
SSE,600686,金龙汽车,1993-11-08,,RETROSPECTIVE_PRIMARY,
SSE,600688,上海石化,1993-11-08,,RETROSPECTIVE_PRIMARY,
SSE,600689,上海三毛,1993-11-08,,RETROSPECTIVE_PRIMARY,
SSE,600690,海尔智家,1993-11-19,,RETROSPECTIVE_PRIMARY,
SSE,600691,潞化科技,1993-11-19,,RETROSPECTIVE_PRIMARY,
SSE,600692,亚通股份,1993-11-19,,RETROSPECTIVE_PRIMARY,
SSE,600693,东百集团,1993-11-22,,RETROSPECTIVE_PRIMARY,
SSE,600694,大商股份,1993-11-22,,RETROSPECTIVE_PRIMARY,
SSE,600697,欧亚集团,1993-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600698,湖南天雁,1993-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600699,均胜电子,1993-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600702,舍得酒业,1996-05-24,,RETROSPECTIVE_PRIMARY,
SSE,600703,三安光电,1996-05-28,,RETROSPECTIVE_PRIMARY,
SSE,600704,物产中大,1996-06-06,,RETROSPECTIVE_PRIMARY,
SSE,600706,曲江文旅,1996-05-16,,RETROSPECTIVE_PRIMARY,
SSE,600707,彩虹股份,1996-05-20,,RETROSPECTIVE_PRIMARY,
SSE,600708,光明地产,1996-06-06,,RETROSPECTIVE_PRIMARY,
SSE,600710,苏美达,1996-07-01,,RETROSPECTIVE_PRIMARY,
SSE,600711,盛屯矿业,1996-05-31,,RETROSPECTIVE_PRIMARY,
SSE,600712,南宁百货,1996-06-26,,RETROSPECTIVE_PRIMARY,
SSE,600713,南京医药,1996-07-01,,RETROSPECTIVE_PRIMARY,
SSE,600714,金瑞矿业,1996-06-06,,RETROSPECTIVE_PRIMARY,
SSE,600715,文投控股,1996-07-01,,RETROSPECTIVE_PRIMARY,
SSE,600716,凤凰股份,1996-07-02,,RETROSPECTIVE_PRIMARY,
SSE,600717,天津港,1996-06-14,,RETROSPECTIVE_PRIMARY,
SSE,600718,东软集团,1996-06-18,,RETROSPECTIVE_PRIMARY,
SSE,600719,大连热电,1996-07-16,,RETROSPECTIVE_PRIMARY,
SSE,600720,中交设计,1996-07-16,,RETROSPECTIVE_PRIMARY,
SSE,600721,百花医药,1996-06-26,,RETROSPECTIVE_PRIMARY,
SSE,600722,金牛化工,1996-06-26,,RETROSPECTIVE_PRIMARY,
SSE,600724,宁波富达,1996-07-16,,RETROSPECTIVE_PRIMARY,
SSE,600725,云维股份,1996-07-02,,RETROSPECTIVE_PRIMARY,
SSE,600726,华电能源,1996-07-01,,RETROSPECTIVE_PRIMARY,
SSE,600727,鲁北化工,1996-07-02,,RETROSPECTIVE_PRIMARY,
SSE,600728,佳都科技,1996-07-16,,RETROSPECTIVE_PRIMARY,
SSE,600729,重百集团,1996-07-02,,RETROSPECTIVE_PRIMARY,
SSE,600730,*ST高科,1996-07-26,,RETROSPECTIVE_PRIMARY,
SSE,600731,湖南海利,1996-08-02,,RETROSPECTIVE_PRIMARY,
SSE,600732,爱旭股份,1996-08-16,,RETROSPECTIVE_PRIMARY,
SSE,600733,北汽蓝谷,1996-08-16,,RETROSPECTIVE_PRIMARY,
SSE,600734,*ST实达,1996-08-08,,RETROSPECTIVE_PRIMARY,
SSE,600735,ST新华锦,1996-07-26,,RETROSPECTIVE_PRIMARY,
SSE,600736,苏州高新,1996-08-15,,RETROSPECTIVE_PRIMARY,
SSE,600737,中粮糖业,1996-07-31,,RETROSPECTIVE_PRIMARY,
SSE,600738,丽尚国潮,1996-08-02,,RETROSPECTIVE_PRIMARY,
SSE,600739,辽宁成大,1996-08-19,,RETROSPECTIVE_PRIMARY,
SSE,600740,山西焦化,1996-08-08,,RETROSPECTIVE_PRIMARY,
SSE,600741,华域汽车,1996-08-26,,RETROSPECTIVE_PRIMARY,
SSE,600742,富维股份,1996-08-26,,RETROSPECTIVE_PRIMARY,
SSE,600743,华远控股,1996-09-09,,RETROSPECTIVE_PRIMARY,
SSE,600744,华银电力,1996-09-05,,RETROSPECTIVE_PRIMARY,
SSE,600745,*ST闻泰,1996-08-28,,RETROSPECTIVE_PRIMARY,
SSE,600746,江苏索普,1996-09-18,,RETROSPECTIVE_PRIMARY,
SSE,600748,上实发展,1996-09-25,,RETROSPECTIVE_PRIMARY,
SSE,600749,西藏旅游,1996-10-15,,RETROSPECTIVE_PRIMARY,
SSE,600750,华润江中,1996-09-23,,RETROSPECTIVE_PRIMARY,
SSE,600751,海航科技,1996-09-09,,RETROSPECTIVE_PRIMARY,
SSE,600753,ST海钦,1996-09-27,,RETROSPECTIVE_PRIMARY,
SSE,600754,锦江酒店,1996-10-11,,RETROSPECTIVE_PRIMARY,
SSE,600755,厦门国贸,1996-10-03,,RETROSPECTIVE_PRIMARY,
SSE,600756,浪潮软件,1996-09-23,,RETROSPECTIVE_PRIMARY,
SSE,600757,长江传媒,1996-10-03,,RETROSPECTIVE_PRIMARY,
SSE,600758,辽宁能源,1996-10-29,,RETROSPECTIVE_PRIMARY,
SSE,600759,ST洲际,1996-10-08,,RETROSPECTIVE_PRIMARY,
SSE,600760,中航沈飞,1996-10-11,,RETROSPECTIVE_PRIMARY,
SSE,600761,安徽合力,1996-10-09,,RETROSPECTIVE_PRIMARY,
SSE,600763,通策医疗,1996-10-30,,RETROSPECTIVE_PRIMARY,
SSE,600764,中国海防,1996-11-04,,RETROSPECTIVE_PRIMARY,
SSE,600765,中航重机,1996-11-06,,RETROSPECTIVE_PRIMARY,
SSE,600768,宁波富邦,1996-11-11,,RETROSPECTIVE_PRIMARY,
SSE,600769,祥龙电业,1996-11-01,,RETROSPECTIVE_PRIMARY,
SSE,600770,综艺股份,1996-11-20,,RETROSPECTIVE_PRIMARY,
SSE,600771,广誉远,1996-11-05,,RETROSPECTIVE_PRIMARY,
SSE,600773,西藏城投,1996-11-08,,RETROSPECTIVE_PRIMARY,
SSE,600774,汉商集团,1996-11-08,,RETROSPECTIVE_PRIMARY,
SSE,600775,南京熊猫,1996-11-18,,RETROSPECTIVE_PRIMARY,
SSE,600776,东方通信,1996-11-26,,RETROSPECTIVE_PRIMARY,
SSE,600777,新潮能源,1996-11-21,,RETROSPECTIVE_PRIMARY,
SSE,600778,友好集团,1996-12-03,,RETROSPECTIVE_PRIMARY,
SSE,600779,水井坊,1996-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600780,通宝能源,1996-12-05,,RETROSPECTIVE_PRIMARY,
SSE,600782,新钢股份,1996-12-25,,RETROSPECTIVE_PRIMARY,
SSE,600783,鲁信创投,1996-12-25,,RETROSPECTIVE_PRIMARY,
SSE,600784,鲁银投资,1996-12-25,,RETROSPECTIVE_PRIMARY,
SSE,600785,新华百货,1997-01-08,,RETROSPECTIVE_PRIMARY,
SSE,600787,中储股份,1997-01-21,,RETROSPECTIVE_PRIMARY,
SSE,600789,鲁抗医药,1997-02-26,,RETROSPECTIVE_PRIMARY,
SSE,600790,轻纺城,1997-02-28,,RETROSPECTIVE_PRIMARY,
SSE,600791,京能置业,1997-01-30,,RETROSPECTIVE_PRIMARY,
SSE,600792,云煤能源,1997-01-23,,RETROSPECTIVE_PRIMARY,
SSE,600793,宜宾纸业,1997-02-20,,RETROSPECTIVE_PRIMARY,
SSE,600794,保税科技,1997-03-06,,RETROSPECTIVE_PRIMARY,
SSE,600795,国电电力,1997-03-18,,RETROSPECTIVE_PRIMARY,
SSE,600796,钱江生化,1997-04-08,,RETROSPECTIVE_PRIMARY,
SSE,600797,浙大网新,1997-04-18,,RETROSPECTIVE_PRIMARY,
SSE,600798,宁波海运,1997-04-23,,RETROSPECTIVE_PRIMARY,
SSE,600800,渤海化学,1993-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600801,华新建材,1994-01-03,,RETROSPECTIVE_PRIMARY,
SSE,600802,福建水泥,1994-01-03,,RETROSPECTIVE_PRIMARY,
SSE,600803,新奥股份,1994-01-03,,RETROSPECTIVE_PRIMARY,
SSE,600805,悦达投资,1994-01-03,,RETROSPECTIVE_PRIMARY,
SSE,600807,济高发展,1994-01-03,,RETROSPECTIVE_PRIMARY,
SSE,600808,马钢股份,1994-01-06,,RETROSPECTIVE_PRIMARY,
SSE,600809,山西汾酒,1994-01-06,,RETROSPECTIVE_PRIMARY,
SSE,600810,神马股份,1994-01-06,,RETROSPECTIVE_PRIMARY,
SSE,600812,华北制药,1994-01-14,,RETROSPECTIVE_PRIMARY,
SSE,600814,杭州解百,1994-01-14,,RETROSPECTIVE_PRIMARY,
SSE,600815,厦工股份,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600816,建元信托,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600817,宇通重工,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600818,ST中路,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600819,耀皮玻璃,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600820,隧道股份,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600821,金开新能,1994-01-28,,RETROSPECTIVE_PRIMARY,
SSE,600822,上海物贸,1994-02-04,,RETROSPECTIVE_PRIMARY,
SSE,600824,益民集团,1994-02-04,,RETROSPECTIVE_PRIMARY,
SSE,600825,新华传媒,1994-02-04,,RETROSPECTIVE_PRIMARY,
SSE,600826,兰生股份,1994-02-04,,RETROSPECTIVE_PRIMARY,
SSE,600827,百联股份,1994-02-04,,RETROSPECTIVE_PRIMARY,
SSE,600828,茂业商业,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600829,人民同泰,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600830,香溢融通,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600831,广电网络,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600833,第一医药,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600834,申通地铁,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600835,上海机电,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600838,上海九百,1994-02-24,,RETROSPECTIVE_PRIMARY,
SSE,600839,四川长虹,1994-03-11,,RETROSPECTIVE_PRIMARY,
SSE,600841,动力新科,1994-03-11,,RETROSPECTIVE_PRIMARY,
SSE,600843,上工申贝,1994-03-11,,RETROSPECTIVE_PRIMARY,
SSE,600844,金煤科技,1994-03-11,,RETROSPECTIVE_PRIMARY,
SSE,600845,宝信软件,1994-03-11,,RETROSPECTIVE_PRIMARY,
SSE,600846,同济科技,1994-03-11,,RETROSPECTIVE_PRIMARY,
SSE,600847,万里股份,1994-03-24,,RETROSPECTIVE_PRIMARY,
SSE,600848,上海临港,1994-03-24,,RETROSPECTIVE_PRIMARY,
SSE,600850,电科数字,1994-03-24,,RETROSPECTIVE_PRIMARY,
SSE,600851,海欣股份,1994-04-04,,RETROSPECTIVE_PRIMARY,
SSE,600853,龙建股份,1994-04-04,,RETROSPECTIVE_PRIMARY,
SSE,600854,春兰股份,1994-04-25,,RETROSPECTIVE_PRIMARY,
SSE,600855,航天长峰,1994-04-25,,RETROSPECTIVE_PRIMARY,
SSE,600857,宁波中百,1994-04-25,,RETROSPECTIVE_PRIMARY,
SSE,600858,银座股份,1994-05-06,,RETROSPECTIVE_PRIMARY,
SSE,600859,王府井,1994-05-06,,RETROSPECTIVE_PRIMARY,
SSE,600860,京城股份,1994-05-06,,RETROSPECTIVE_PRIMARY,
SSE,600861,北京人力,1994-05-20,,RETROSPECTIVE_PRIMARY,
SSE,600862,中航高科,1994-05-20,,RETROSPECTIVE_PRIMARY,
SSE,600863,华能蒙电,1994-05-20,,RETROSPECTIVE_PRIMARY,
SSE,600864,哈投股份,1994-08-09,,RETROSPECTIVE_PRIMARY,
SSE,600865,百大集团,1994-08-09,,RETROSPECTIVE_PRIMARY,
SSE,600866,XD星湖科,1994-08-18,,RETROSPECTIVE_PRIMARY,
SSE,600867,通化东宝,1994-08-24,,RETROSPECTIVE_PRIMARY,
SSE,600868,梅雁吉祥,1994-09-12,,RETROSPECTIVE_PRIMARY,
SSE,600869,远东股份,1995-02-06,,RETROSPECTIVE_PRIMARY,
SSE,600871,石化油服,1995-04-11,,RETROSPECTIVE_PRIMARY,
SSE,600872,中炬高新,1995-01-24,,RETROSPECTIVE_PRIMARY,
SSE,600873,梅花生物,1995-02-17,,RETROSPECTIVE_PRIMARY,
SSE,600874,创业环保,1995-06-30,,RETROSPECTIVE_PRIMARY,
SSE,600875,东方电气,1995-10-10,,RETROSPECTIVE_PRIMARY,
SSE,600876,凯盛新能,1995-10-31,,RETROSPECTIVE_PRIMARY,
SSE,600877,电科芯片,1995-10-13,,RETROSPECTIVE_PRIMARY,
SSE,600879,航天电子,1995-11-15,,RETROSPECTIVE_PRIMARY,
SSE,600880,博瑞传播,1995-11-15,,RETROSPECTIVE_PRIMARY,
SSE,600881,亚泰集团,1995-11-15,,RETROSPECTIVE_PRIMARY,
SSE,600882,妙可蓝多,1995-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600883,博闻科技,1995-12-08,,RETROSPECTIVE_PRIMARY,
SSE,600884,杉杉股份,1996-01-30,,RETROSPECTIVE_PRIMARY,
SSE,600885,宏发股份,1996-02-05,,RETROSPECTIVE_PRIMARY,
SSE,600886,国投电力,1996-01-18,,RETROSPECTIVE_PRIMARY,
SSE,600887,伊利股份,1996-03-12,,RETROSPECTIVE_PRIMARY,
SSE,600888,新疆众和,1996-02-15,,RETROSPECTIVE_PRIMARY,
SSE,600889,*ST京化,1996-03-08,,RETROSPECTIVE_PRIMARY,
SSE,600892,大晟文化,1996-03-15,,RETROSPECTIVE_PRIMARY,
SSE,600893,航发动力,1996-04-08,,RETROSPECTIVE_PRIMARY,
SSE,600894,广日股份,1996-03-28,,RETROSPECTIVE_PRIMARY,
SSE,600895,张江高科,1996-04-22,,RETROSPECTIVE_PRIMARY,
SSE,600897,厦门空港,1996-05-31,,RETROSPECTIVE_PRIMARY,
SSE,600900,长江电力,2003-11-18,,RETROSPECTIVE_PRIMARY,
SSE,600901,江苏金租,2018-03-01,,RETROSPECTIVE_PRIMARY,
SSE,600903,贵州燃气,2017-11-07,,RETROSPECTIVE_PRIMARY,
SSE,600905,三峡能源,2021-06-10,,RETROSPECTIVE_PRIMARY,
SSE,600906,财达证券,2021-05-07,,RETROSPECTIVE_PRIMARY,
SSE,600908,无锡银行,2016-09-23,,RETROSPECTIVE_PRIMARY,
SSE,600909,华安证券,2016-12-06,,RETROSPECTIVE_PRIMARY,
SSE,600916,中国黄金,2021-02-05,,RETROSPECTIVE_PRIMARY,
SSE,600917,重庆燃气,2014-09-30,,RETROSPECTIVE_PRIMARY,
SSE,600918,中泰证券,2020-06-03,,RETROSPECTIVE_PRIMARY,
SSE,600919,江苏银行,2016-08-02,,RETROSPECTIVE_PRIMARY,
SSE,600925,苏能股份,2023-03-29,,RETROSPECTIVE_PRIMARY,
SSE,600926,杭州银行,2016-10-27,,RETROSPECTIVE_PRIMARY,
SSE,600927,永安期货,2021-12-23,,RETROSPECTIVE_PRIMARY,
